,0,1,2,3,4,5,6
88,0.0,0.0,1.0,0.0,01-10-06,22:00,97
7109,0.0,0.0,0.0,1.0,13-10-06,1:15,23
1650,0.0,0.0,1.0,0.0,18-10-06,4:30,16
5738,1.0,0.0,0.0,0.0,29-10-06,18:30,106
9788,0.0,1.0,0.0,0.0,10-10-06,23:00,32
11461,0.0,1.0,0.0,0.0,28-10-06,9:15,146
1983,0.0,0.0,1.0,0.0,21-10-06,15:45,276
3643,1.0,0.0,0.0,0.0,07-10-06,22:45,47
4902,1.0,0.0,0.0,0.0,21-10-06,1:30,12
8477,0.0,0.0,0.0,1.0,27-10-06,7:15,211
6244,0.0,0.0,0.0,1.0,04-10-06,1:00,22
10630,0.0,1.0,0.0,0.0,19-10-06,17:30,349
678,0.0,0.0,1.0,0.0,08-10-06,1:30,38
7855,0.0,0.0,0.0,1.0,20-10-06,19:45,217
10221,0.0,1.0,0.0,0.0,15-10-06,11:15,192
1160,0.0,0.0,1.0,0.0,13-10-06,2:00,12
6017,0.0,0.0,0.0,1.0,01-10-06,16:15,346
5809,1.0,0.0,0.0,0.0,30-10-06,12:15,120
954,0.0,0.0,1.0,0.0,10-10-06,22:30,112
9647,0.0,1.0,0.0,0.0,09-10-06,11:45,163
47,0.0,0.0,1.0,0.0,01-10-06,11:45,292
10672,0.0,1.0,0.0,0.0,20-10-06,4:00,4
4222,1.0,0.0,0.0,0.0,13-10-06,23:30,30
3678,1.0,0.0,0.0,0.0,08-10-06,7:30,37
9909,0.0,1.0,0.0,0.0,12-10-06,5:15,8
4275,1.0,0.0,0.0,0.0,14-10-06,12:45,148
10594,0.0,1.0,0.0,0.0,19-10-06,8:30,228
8228,0.0,0.0,0.0,1.0,24-10-06,17:00,371
3586,1.0,0.0,0.0,0.0,07-10-06,8:30,136
11526,0.0,1.0,0.0,0.0,29-10-06,1:30,16
1520,0.0,0.0,1.0,0.0,16-10-06,20:00,144
6711,0.0,0.0,0.0,1.0,08-10-06,21:45,66
1927,0.0,0.0,1.0,0.0,21-10-06,1:45,31
4764,1.0,0.0,0.0,0.0,19-10-06,15:00,141
8325,0.0,0.0,0.0,1.0,25-10-06,17:15,438
4102,1.0,0.0,0.0,0.0,12-10-06,17:30,180
9806,0.0,1.0,0.0,0.0,11-10-06,3:30,7
2548,0.0,0.0,1.0,0.0,27-10-06,13:00,332
7386,0.0,0.0,0.0,1.0,15-10-06,22:30,72
6510,0.0,0.0,0.0,1.0,06-10-06,19:30,261
9398,0.0,1.0,0.0,0.0,06-10-06,21:30,99
10974,0.0,1.0,0.0,0.0,23-10-06,7:30,179
11301,0.0,1.0,0.0,0.0,26-10-06,17:15,372
5845,1.0,0.0,0.0,0.0,30-10-06,21:15,54
8,0.0,0.0,1.0,0.0,01-10-06,2:00,30
4667,1.0,0.0,0.0,0.0,18-10-06,14:45,130
2718,0.0,0.0,1.0,0.0,29-10-06,7:30,74
5933,1.0,0.0,0.0,0.0,31-10-06,19:15,135
2565,0.0,0.0,1.0,0.0,27-10-06,17:15,374
1702,0.0,0.0,1.0,0.0,18-10-06,17:30,386
198,0.0,0.0,1.0,0.0,03-10-06,1:30,13
2346,0.0,0.0,1.0,0.0,25-10-06,10:30,303
517,0.0,0.0,1.0,0.0,06-10-06,9:15,337
7612,0.0,0.0,0.0,1.0,18-10-06,7:00,206
10153,0.0,1.0,0.0,0.0,14-10-06,18:15,165
5853,1.0,0.0,0.0,0.0,30-10-06,23:15,25
993,0.0,0.0,1.0,0.0,11-10-06,8:15,360
2334,0.0,0.0,1.0,0.0,25-10-06,7:30,421
5232,1.0,0.0,0.0,0.0,24-10-06,12:00,111
4945,1.0,0.0,0.0,0.0,21-10-06,12:15,158
8173,0.0,0.0,0.0,1.0,24-10-06,3:15,6
7686,0.0,0.0,0.0,1.0,19-10-06,1:30,13
2433,0.0,0.0,1.0,0.0,26-10-06,8:15,350
2542,0.0,0.0,1.0,0.0,27-10-06,11:30,295
6523,0.0,0.0,0.0,1.0,06-10-06,22:45,118
5506,1.0,0.0,0.0,0.0,27-10-06,8:30,271
3605,1.0,0.0,0.0,0.0,07-10-06,13:15,195
6683,0.0,0.0,0.0,1.0,08-10-06,14:45,304
5335,1.0,0.0,0.0,0.0,25-10-06,13:45,118
2719,0.0,0.0,1.0,0.0,29-10-06,7:45,75
1390,0.0,0.0,1.0,0.0,15-10-06,11:30,298
2190,0.0,0.0,1.0,0.0,23-10-06,19:30,163
4513,1.0,0.0,0.0,0.0,17-10-06,0:15,11
1518,0.0,0.0,1.0,0.0,16-10-06,19:30,137
11385,0.0,1.0,0.0,0.0,27-10-06,14:15,156
7025,0.0,0.0,0.0,1.0,12-10-06,4:15,8
225,0.0,0.0,1.0,0.0,03-10-06,8:15,408
688,0.0,0.0,1.0,0.0,08-10-06,4:00,14
10125,0.0,1.0,0.0,0.0,14-10-06,11:15,251
5097,1.0,0.0,0.0,0.0,23-10-06,2:15,0
4031,1.0,0.0,0.0,0.0,11-10-06,23:45,16
7778,0.0,0.0,0.0,1.0,20-10-06,0:30,40
9512,0.0,1.0,0.0,0.0,08-10-06,2:00,26
7455,0.0,0.0,0.0,1.0,16-10-06,15:45,346
371,0.0,0.0,1.0,0.0,04-10-06,20:45,141
4395,1.0,0.0,0.0,0.0,15-10-06,18:45,100
9085,0.0,1.0,0.0,0.0,02-10-06,15:15,218
2723,0.0,0.0,1.0,0.0,29-10-06,8:45,119
4498,1.0,0.0,0.0,0.0,16-10-06,20:30,59
3217,1.0,0.0,0.0,0.0,03-10-06,12:15,134
8887,0.0,0.0,0.0,1.0,31-10-06,13:45,313
3957,1.0,0.0,0.0,0.0,11-10-06,5:15,21
4035,1.0,0.0,0.0,0.0,12-10-06,0:45,6
11742,0.0,1.0,0.0,0.0,31-10-06,7:30,191
10741,0.0,1.0,0.0,0.0,20-10-06,21:15,78
414,0.0,0.0,1.0,0.0,05-10-06,7:30,344
5498,1.0,0.0,0.0,0.0,27-10-06,6:30,149
3440,1.0,0.0,0.0,0.0,05-10-06,20:00,75
7351,0.0,0.0,0.0,1.0,15-10-06,13:45,316
1784,0.0,0.0,1.0,0.0,19-10-06,14:00,304
5256,1.0,0.0,0.0,0.0,24-10-06,18:00,175
7989,0.0,0.0,0.0,1.0,22-10-06,5:15,21
1649,0.0,0.0,1.0,0.0,18-10-06,4:15,8
8722,0.0,0.0,0.0,1.0,29-10-06,20:30,110
5461,1.0,0.0,0.0,0.0,26-10-06,21:15,71
1196,0.0,0.0,1.0,0.0,13-10-06,11:00,316
69,0.0,0.0,1.0,0.0,01-10-06,17:15,253
4164,1.0,0.0,0.0,0.0,13-10-06,9:00,215
4316,1.0,0.0,0.0,0.0,14-10-06,23:00,44
5688,1.0,0.0,0.0,0.0,29-10-06,6:00,18
7015,0.0,0.0,0.0,1.0,12-10-06,1:45,15
6756,0.0,0.0,0.0,1.0,09-10-06,9:00,292
364,0.0,0.0,1.0,0.0,04-10-06,19:00,237
8912,0.0,0.0,0.0,1.0,31-10-06,20:00,174
7711,0.0,0.0,0.0,1.0,19-10-06,7:45,292
5731,1.0,0.0,0.0,0.0,29-10-06,16:45,167
411,0.0,0.0,1.0,0.0,05-10-06,6:45,235
4435,1.0,0.0,0.0,0.0,16-10-06,4:45,13
6747,0.0,0.0,0.0,1.0,09-10-06,6:45,178
11123,0.0,1.0,0.0,0.0,24-10-06,20:45,93
5377,1.0,0.0,0.0,0.0,26-10-06,0:15,9
9849,0.0,1.0,0.0,0.0,11-10-06,14:15,139
10714,0.0,1.0,0.0,0.0,20-10-06,14:30,204
3233,1.0,0.0,0.0,0.0,03-10-06,16:15,171
130,0.0,0.0,1.0,0.0,02-10-06,8:30,395
302,0.0,0.0,1.0,0.0,04-10-06,3:30,7
2866,0.0,0.0,1.0,0.0,30-10-06,20:30,126
9795,0.0,1.0,0.0,0.0,11-10-06,0:45,15
9241,0.0,1.0,0.0,0.0,05-10-06,6:15,39
7667,0.0,0.0,0.0,1.0,18-10-06,20:45,194
7216,0.0,0.0,0.0,1.0,14-10-06,4:00,16
7984,0.0,0.0,0.0,1.0,22-10-06,4:00,29
4204,1.0,0.0,0.0,0.0,13-10-06,19:00,149
235,0.0,0.0,1.0,0.0,03-10-06,10:45,299
8864,0.0,0.0,0.0,1.0,31-10-06,8:00,360
2340,0.0,0.0,1.0,0.0,25-10-06,9:00,288
5768,1.0,0.0,0.0,0.0,30-10-06,2:00,2
5204,1.0,0.0,0.0,0.0,24-10-06,5:00,16
1232,0.0,0.0,1.0,0.0,13-10-06,20:00,184
4341,1.0,0.0,0.0,0.0,15-10-06,5:15,7
4282,1.0,0.0,0.0,0.0,14-10-06,14:30,130
4958,1.0,0.0,0.0,0.0,21-10-06,15:30,133
5457,1.0,0.0,0.0,0.0,26-10-06,20:15,79
8754,0.0,0.0,0.0,1.0,30-10-06,4:30,12
9908,0.0,1.0,0.0,0.0,12-10-06,5:00,8
9470,0.0,1.0,0.0,0.0,07-10-06,15:30,171
4319,1.0,0.0,0.0,0.0,14-10-06,23:45,34
9650,0.0,1.0,0.0,0.0,09-10-06,12:30,145
9766,0.0,1.0,0.0,0.0,10-10-06,17:30,349
5545,1.0,0.0,0.0,0.0,27-10-06,18:15,155
1370,0.0,0.0,1.0,0.0,15-10-06,6:30,59
3937,1.0,0.0,0.0,0.0,11-10-06,0:15,8
5577,1.0,0.0,0.0,0.0,28-10-06,2:15,6
8765,0.0,0.0,0.0,1.0,30-10-06,7:15,226
10077,0.0,1.0,0.0,0.0,13-10-06,23:15,70
730,0.0,0.0,1.0,0.0,08-10-06,14:30,276
4651,1.0,0.0,0.0,0.0,18-10-06,10:45,133
340,0.0,0.0,1.0,0.0,04-10-06,13:00,294
8269,0.0,0.0,0.0,1.0,25-10-06,3:15,7
10931,0.0,1.0,0.0,0.0,22-10-06,20:45,63
5297,1.0,0.0,0.0,0.0,25-10-06,4:15,7
9155,0.0,1.0,0.0,0.0,03-10-06,8:45,223
3231,1.0,0.0,0.0,0.0,03-10-06,15:45,147
11177,0.0,1.0,0.0,0.0,25-10-06,10:15,145
8834,0.0,0.0,0.0,1.0,31-10-06,0:30,21
7004,0.0,0.0,0.0,1.0,11-10-06,23:00,86
11399,0.0,1.0,0.0,0.0,27-10-06,17:45,333
2657,0.0,0.0,1.0,0.0,28-10-06,16:15,313
7267,0.0,0.0,0.0,1.0,14-10-06,16:45,373
910,0.0,0.0,1.0,0.0,10-10-06,11:30,278
2396,0.0,0.0,1.0,0.0,25-10-06,23:00,54
5895,1.0,0.0,0.0,0.0,31-10-06,9:45,140
2526,0.0,0.0,1.0,0.0,27-10-06,7:30,360
8487,0.0,0.0,0.0,1.0,27-10-06,9:45,246
1881,0.0,0.0,1.0,0.0,20-10-06,14:15,334
3522,1.0,0.0,0.0,0.0,06-10-06,16:30,131
8847,0.0,0.0,0.0,1.0,31-10-06,3:45,10
8790,0.0,0.0,0.0,1.0,30-10-06,13:30,326
10357,0.0,1.0,0.0,0.0,16-10-06,21:15,77
3251,1.0,0.0,0.0,0.0,03-10-06,20:45,60
10333,0.0,1.0,0.0,0.0,16-10-06,15:15,195
1377,0.0,0.0,1.0,0.0,15-10-06,8:15,109
2938,0.0,0.0,1.0,0.0,31-10-06,14:30,284
4009,1.0,0.0,0.0,0.0,11-10-06,18:15,162
1173,0.0,0.0,1.0,0.0,13-10-06,5:15,38
10730,0.0,1.0,0.0,0.0,20-10-06,18:30,253
1027,0.0,0.0,1.0,0.0,11-10-06,16:45,341
1310,0.0,0.0,1.0,0.0,14-10-06,15:30,327
560,0.0,0.0,1.0,0.0,06-10-06,20:00,172
2171,0.0,0.0,1.0,0.0,23-10-06,14:45,290
11503,0.0,1.0,0.0,0.0,28-10-06,19:45,0
11658,0.0,1.0,0.0,0.0,30-10-06,10:30,133
8541,0.0,0.0,0.0,1.0,27-10-06,23:15,101
443,0.0,0.0,1.0,0.0,05-10-06,14:45,306
10131,0.0,1.0,0.0,0.0,14-10-06,12:45,205
84,0.0,0.0,1.0,0.0,01-10-06,21:00,142
7277,0.0,0.0,0.0,1.0,14-10-06,19:15,186
10925,0.0,1.0,0.0,0.0,22-10-06,19:15,118
9785,0.0,1.0,0.0,0.0,10-10-06,22:15,62
10748,0.0,1.0,0.0,0.0,20-10-06,23:00,52
7490,0.0,0.0,0.0,1.0,17-10-06,0:30,26
2812,0.0,0.0,1.0,0.0,30-10-06,7:00,245
9494,0.0,1.0,0.0,0.0,07-10-06,21:30,62
11688,0.0,1.0,0.0,0.0,30-10-06,18:00,352
9223,0.0,1.0,0.0,0.0,05-10-06,1:45,6
5224,1.0,0.0,0.0,0.0,24-10-06,10:00,145
1974,0.0,0.0,1.0,0.0,21-10-06,13:30,343
2833,0.0,0.0,1.0,0.0,30-10-06,12:15,281
4663,1.0,0.0,0.0,0.0,18-10-06,13:45,119
1209,0.0,0.0,1.0,0.0,13-10-06,14:15,266
2887,0.0,0.0,1.0,0.0,31-10-06,1:45,11
9450,0.0,1.0,0.0,0.0,07-10-06,10:30,236
11580,0.0,1.0,0.0,0.0,29-10-06,15:00,162
10991,0.0,1.0,0.0,0.0,23-10-06,11:45,160
9711,0.0,1.0,0.0,0.0,10-10-06,3:45,0
1975,0.0,0.0,1.0,0.0,21-10-06,13:45,373
3905,1.0,0.0,0.0,0.0,10-10-06,16:15,175
8538,0.0,0.0,0.0,1.0,27-10-06,22:30,104
6252,0.0,0.0,0.0,1.0,04-10-06,3:00,6
3909,1.0,0.0,0.0,0.0,10-10-06,17:15,200
534,0.0,0.0,1.0,0.0,06-10-06,13:30,289
8073,0.0,0.0,0.0,1.0,23-10-06,2:15,6
8481,0.0,0.0,0.0,1.0,27-10-06,8:15,362
4635,1.0,0.0,0.0,0.0,18-10-06,6:45,202
5014,1.0,0.0,0.0,0.0,22-10-06,5:30,7
11795,0.0,1.0,0.0,0.0,31-10-06,20:45,104
5650,1.0,0.0,0.0,0.0,28-10-06,20:30,59
5811,1.0,0.0,0.0,0.0,30-10-06,12:45,120
1133,0.0,0.0,1.0,0.0,12-10-06,19:15,244
1551,0.0,0.0,1.0,0.0,17-10-06,3:45,7
7330,0.0,0.0,0.0,1.0,15-10-06,8:30,86
7732,0.0,0.0,0.0,1.0,19-10-06,13:00,288
9746,0.0,1.0,0.0,0.0,10-10-06,12:30,159
5458,1.0,0.0,0.0,0.0,26-10-06,20:30,52
9691,0.0,1.0,0.0,0.0,09-10-06,22:45,19
11352,0.0,1.0,0.0,0.0,27-10-06,6:00,23
269,0.0,0.0,1.0,0.0,03-10-06,19:15,198
661,0.0,0.0,1.0,0.0,07-10-06,21:15,139
8630,0.0,0.0,0.0,1.0,28-10-06,21:30,114
887,0.0,0.0,1.0,0.0,10-10-06,5:45,60
8482,0.0,0.0,0.0,1.0,27-10-06,8:30,381
2868,0.0,0.0,1.0,0.0,30-10-06,21:00,131
8331,0.0,0.0,0.0,1.0,25-10-06,18:45,316
6330,0.0,0.0,0.0,1.0,04-10-06,22:30,84
2035,0.0,0.0,1.0,0.0,22-10-06,4:45,15
10588,0.0,1.0,0.0,0.0,19-10-06,7:00,83
6595,0.0,0.0,0.0,1.0,07-10-06,16:45,373
7944,0.0,0.0,0.0,1.0,21-10-06,18:00,348
8539,0.0,0.0,0.0,1.0,27-10-06,22:45,126
1933,0.0,0.0,1.0,0.0,21-10-06,3:15,9
3338,1.0,0.0,0.0,0.0,04-10-06,18:30,164
5742,1.0,0.0,0.0,0.0,29-10-06,19:30,69
9537,0.0,1.0,0.0,0.0,08-10-06,8:15,44
10256,0.0,1.0,0.0,0.0,15-10-06,20:00,102
6643,0.0,0.0,0.0,1.0,08-10-06,4:45,20
1948,0.0,0.0,1.0,0.0,21-10-06,7:00,98
8406,0.0,0.0,0.0,1.0,26-10-06,13:30,281
7977,0.0,0.0,0.0,1.0,22-10-06,2:15,31
8522,0.0,0.0,0.0,1.0,27-10-06,18:30,343
6148,0.0,0.0,0.0,1.0,03-10-06,1:00,8
3939,1.0,0.0,0.0,0.0,11-10-06,0:45,4
205,0.0,0.0,1.0,0.0,03-10-06,3:15,6
5436,1.0,0.0,0.0,0.0,26-10-06,15:00,143
2235,0.0,0.0,1.0,0.0,24-10-06,6:45,223
5007,1.0,0.0,0.0,0.0,22-10-06,3:45,4
8022,0.0,0.0,0.0,1.0,22-10-06,13:30,245
3369,1.0,0.0,0.0,0.0,05-10-06,2:15,5
6730,0.0,0.0,0.0,1.0,09-10-06,2:30,5
322,0.0,0.0,1.0,0.0,04-10-06,8:30,417
6052,0.0,0.0,0.0,1.0,02-10-06,1:00,12
8518,0.0,0.0,0.0,1.0,27-10-06,17:30,430
4273,1.0,0.0,0.0,0.0,14-10-06,12:15,156
6923,0.0,0.0,0.0,1.0,11-10-06,2:45,7
6381,0.0,0.0,0.0,1.0,05-10-06,11:15,275
10425,0.0,1.0,0.0,0.0,17-10-06,14:15,165
8564,0.0,0.0,0.0,1.0,28-10-06,5:00,8
2764,0.0,0.0,1.0,0.0,29-10-06,19:00,195
6612,0.0,0.0,0.0,1.0,07-10-06,21:00,120
8195,0.0,0.0,0.0,1.0,24-10-06,8:45,288
1736,0.0,0.0,1.0,0.0,19-10-06,2:00,14
858,0.0,0.0,1.0,0.0,09-10-06,22:30,83
4130,1.0,0.0,0.0,0.0,13-10-06,0:30,9
2965,0.0,0.0,1.0,0.0,31-10-06,21:15,156
6646,0.0,0.0,0.0,1.0,08-10-06,5:30,21
1522,0.0,0.0,1.0,0.0,16-10-06,20:30,110
11705,0.0,1.0,0.0,0.0,30-10-06,22:15,37
8733,0.0,0.0,0.0,1.0,29-10-06,23:15,50
7313,0.0,0.0,0.0,1.0,15-10-06,4:15,16
2385,0.0,0.0,1.0,0.0,25-10-06,20:15,132
7088,0.0,0.0,0.0,1.0,12-10-06,20:00,208
11591,0.0,1.0,0.0,0.0,29-10-06,17:45,156
10403,0.0,1.0,0.0,0.0,17-10-06,8:45,220
5949,1.0,0.0,0.0,0.0,31-10-06,23:15,16
2914,0.0,0.0,1.0,0.0,31-10-06,8:30,431
3551,1.0,0.0,0.0,0.0,06-10-06,23:45,43
2318,0.0,0.0,1.0,0.0,25-10-06,3:30,6
416,0.0,0.0,1.0,0.0,05-10-06,8:00,359
96,0.0,0.0,1.0,0.0,02-10-06,0:00,32
8474,0.0,0.0,0.0,1.0,27-10-06,6:30,172
5417,1.0,0.0,0.0,0.0,26-10-06,10:15,141
6760,0.0,0.0,0.0,1.0,09-10-06,10:00,201
10619,0.0,1.0,0.0,0.0,19-10-06,14:45,183
741,0.0,0.0,1.0,0.0,08-10-06,17:15,243
10290,0.0,1.0,0.0,0.0,16-10-06,4:30,5
4957,1.0,0.0,0.0,0.0,21-10-06,15:15,150
4050,1.0,0.0,0.0,0.0,12-10-06,4:30,14
11414,0.0,1.0,0.0,0.0,27-10-06,21:30,68
8104,0.0,0.0,0.0,1.0,23-10-06,10:00,226
10316,0.0,1.0,0.0,0.0,16-10-06,11:00,159
5285,1.0,0.0,0.0,0.0,25-10-06,1:15,3
6734,0.0,0.0,0.0,1.0,09-10-06,3:30,6
262,0.0,0.0,1.0,0.0,03-10-06,17:30,365
7716,0.0,0.0,0.0,1.0,19-10-06,9:00,268
4907,1.0,0.0,0.0,0.0,21-10-06,2:45,6
10080,0.0,1.0,0.0,0.0,14-10-06,0:00,49
6157,0.0,0.0,0.0,1.0,03-10-06,3:15,6
6837,0.0,0.0,0.0,1.0,10-10-06,5:15,31
8314,0.0,0.0,0.0,1.0,25-10-06,14:30,322
712,0.0,0.0,1.0,0.0,08-10-06,10:00,237
1544,0.0,0.0,1.0,0.0,17-10-06,2:00,6
4501,1.0,0.0,0.0,0.0,16-10-06,21:15,56
24,0.0,0.0,1.0,0.0,01-10-06,6:00,25
689,0.0,0.0,1.0,0.0,08-10-06,4:15,17
3434,1.0,0.0,0.0,0.0,05-10-06,18:30,164
8909,0.0,0.0,0.0,1.0,31-10-06,19:15,266
3266,1.0,0.0,0.0,0.0,04-10-06,0:30,12
10134,0.0,1.0,0.0,0.0,14-10-06,13:30,236
6061,0.0,0.0,0.0,1.0,02-10-06,3:15,10
2493,0.0,0.0,1.0,0.0,26-10-06,23:15,73
2269,0.0,0.0,1.0,0.0,24-10-06,15:15,284
5777,1.0,0.0,0.0,0.0,30-10-06,4:15,4
260,0.0,0.0,1.0,0.0,03-10-06,17:00,358
7700,0.0,0.0,0.0,1.0,19-10-06,5:00,14
3982,1.0,0.0,0.0,0.0,11-10-06,11:30,106
9150,0.0,1.0,0.0,0.0,03-10-06,7:30,182
11769,0.0,1.0,0.0,0.0,31-10-06,14:15,175
2388,0.0,0.0,1.0,0.0,25-10-06,21:00,131
2329,0.0,0.0,1.0,0.0,25-10-06,6:15,158
11713,0.0,1.0,0.0,0.0,31-10-06,0:15,10
1338,0.0,0.0,1.0,0.0,14-10-06,22:30,135
10878,0.0,1.0,0.0,0.0,22-10-06,7:30,28
6530,0.0,0.0,0.0,1.0,07-10-06,0:30,60
8949,0.0,1.0,0.0,0.0,01-10-06,5:15,11
8968,0.0,1.0,0.0,0.0,01-10-06,10:00,138
4753,1.0,0.0,0.0,0.0,19-10-06,12:15,130
1553,0.0,0.0,1.0,0.0,17-10-06,4:15,10
8723,0.0,0.0,0.0,1.0,29-10-06,20:45,124
2100,0.0,0.0,1.0,0.0,22-10-06,21:00,125
9617,0.0,1.0,0.0,0.0,09-10-06,4:15,3
8605,0.0,0.0,0.0,1.0,28-10-06,15:15,356
1487,0.0,0.0,1.0,0.0,16-10-06,11:45,254
10312,0.0,1.0,0.0,0.0,16-10-06,10:00,168
8557,0.0,0.0,0.0,1.0,28-10-06,3:15,21
11351,0.0,1.0,0.0,0.0,27-10-06,5:45,17
10330,0.0,1.0,0.0,0.0,16-10-06,14:30,192
9934,0.0,1.0,0.0,0.0,12-10-06,11:30,170
758,0.0,0.0,1.0,0.0,08-10-06,21:30,112
3357,1.0,0.0,0.0,0.0,04-10-06,23:15,20
1171,0.0,0.0,1.0,0.0,13-10-06,4:45,18
1859,0.0,0.0,1.0,0.0,20-10-06,8:45,370
7122,0.0,0.0,0.0,1.0,13-10-06,4:30,21
8885,0.0,0.0,0.0,1.0,31-10-06,13:15,257
1583,0.0,0.0,1.0,0.0,17-10-06,11:45,307
601,0.0,0.0,1.0,0.0,07-10-06,6:15,86
1601,0.0,0.0,1.0,0.0,17-10-06,16:15,349
6178,0.0,0.0,0.0,1.0,03-10-06,8:30,332
11004,0.0,1.0,0.0,0.0,23-10-06,15:00,192
9471,0.0,1.0,0.0,0.0,07-10-06,15:45,207
10859,0.0,1.0,0.0,0.0,22-10-06,2:45,13
11770,0.0,1.0,0.0,0.0,31-10-06,14:30,170
9109,0.0,1.0,0.0,0.0,02-10-06,21:15,64
927,0.0,0.0,1.0,0.0,10-10-06,15:45,302
6174,0.0,0.0,0.0,1.0,03-10-06,7:30,321
9918,0.0,1.0,0.0,0.0,12-10-06,7:30,202
11128,0.0,1.0,0.0,0.0,24-10-06,22:00,77
3569,1.0,0.0,0.0,0.0,07-10-06,4:15,5
1692,0.0,0.0,1.0,0.0,18-10-06,15:00,284
9556,0.0,1.0,0.0,0.0,08-10-06,13:00,178
5173,1.0,0.0,0.0,0.0,23-10-06,21:15,49
1772,0.0,0.0,1.0,0.0,19-10-06,11:00,337
8179,0.0,0.0,0.0,1.0,24-10-06,4:45,15
9272,0.0,1.0,0.0,0.0,05-10-06,14:00,175
9669,0.0,1.0,0.0,0.0,09-10-06,17:15,328
3499,1.0,0.0,0.0,0.0,06-10-06,10:45,127
6220,0.0,0.0,0.0,1.0,03-10-06,19:00,257
9596,0.0,1.0,0.0,0.0,08-10-06,23:00,24
10350,0.0,1.0,0.0,0.0,16-10-06,19:30,110
10928,0.0,1.0,0.0,0.0,22-10-06,20:00,64
6912,0.0,0.0,0.0,1.0,11-10-06,0:00,24
535,0.0,0.0,1.0,0.0,06-10-06,13:45,330
10483,0.0,1.0,0.0,0.0,18-10-06,4:45,7
10491,0.0,1.0,0.0,0.0,18-10-06,6:45,55
3088,1.0,0.0,0.0,0.0,02-10-06,4:00,7
6864,0.0,0.0,0.0,1.0,10-10-06,12:00,256
9762,0.0,1.0,0.0,0.0,10-10-06,16:30,294
4638,1.0,0.0,0.0,0.0,18-10-06,7:30,325
429,0.0,0.0,1.0,0.0,05-10-06,11:15,324
8133,0.0,0.0,0.0,1.0,23-10-06,17:15,389
2753,0.0,0.0,1.0,0.0,29-10-06,16:15,346
9046,0.0,1.0,0.0,0.0,02-10-06,5:30,13
6059,0.0,0.0,0.0,1.0,02-10-06,2:45,6
4201,1.0,0.0,0.0,0.0,13-10-06,18:15,156
9416,0.0,1.0,0.0,0.0,07-10-06,2:00,15
5424,1.0,0.0,0.0,0.0,26-10-06,12:00,123
2621,0.0,0.0,1.0,0.0,28-10-06,7:15,99
5910,1.0,0.0,0.0,0.0,31-10-06,13:30,138
4261,1.0,0.0,0.0,0.0,14-10-06,9:15,175
5990,0.0,0.0,0.0,1.0,01-10-06,9:30,134
1694,0.0,0.0,1.0,0.0,18-10-06,15:30,320
6050,0.0,0.0,0.0,1.0,02-10-06,0:30,20
7867,0.0,0.0,0.0,1.0,20-10-06,22:45,120
8249,0.0,0.0,0.0,1.0,24-10-06,22:15,127
4913,1.0,0.0,0.0,0.0,21-10-06,4:15,7
6461,0.0,0.0,0.0,1.0,06-10-06,7:15,234
8258,0.0,0.0,0.0,1.0,25-10-06,0:30,33
7064,0.0,0.0,0.0,1.0,12-10-06,14:00,285
11438,0.0,1.0,0.0,0.0,28-10-06,3:30,6
8499,0.0,0.0,0.0,1.0,27-10-06,12:45,257
10191,0.0,1.0,0.0,0.0,15-10-06,3:45,13
4225,1.0,0.0,0.0,0.0,14-10-06,0:15,30
1419,0.0,0.0,1.0,0.0,15-10-06,18:45,174
218,0.0,0.0,1.0,0.0,03-10-06,6:30,219
7542,0.0,0.0,0.0,1.0,17-10-06,13:30,243
7136,0.0,0.0,0.0,1.0,13-10-06,8:00,323
6497,0.0,0.0,0.0,1.0,06-10-06,16:15,406
6014,0.0,0.0,0.0,1.0,01-10-06,15:30,276
231,0.0,0.0,1.0,0.0,03-10-06,9:45,317
2249,0.0,0.0,1.0,0.0,24-10-06,10:15,319
2166,0.0,0.0,1.0,0.0,23-10-06,13:30,269
7002,0.0,0.0,0.0,1.0,11-10-06,22:30,105
8852,0.0,0.0,0.0,1.0,31-10-06,5:00,12
3351,1.0,0.0,0.0,0.0,04-10-06,21:45,51
109,0.0,0.0,1.0,0.0,02-10-06,3:15,4
1764,0.0,0.0,1.0,0.0,19-10-06,9:00,317
6018,0.0,0.0,0.0,1.0,01-10-06,16:30,336
2444,0.0,0.0,1.0,0.0,26-10-06,11:00,277
2675,0.0,0.0,1.0,0.0,28-10-06,20:45,139
6725,0.0,0.0,0.0,1.0,09-10-06,1:15,9
7051,0.0,0.0,0.0,1.0,12-10-06,10:45,231
8531,0.0,0.0,0.0,1.0,27-10-06,20:45,177
5591,1.0,0.0,0.0,0.0,28-10-06,5:45,28
5363,1.0,0.0,0.0,0.0,25-10-06,20:45,69
2332,0.0,0.0,1.0,0.0,25-10-06,7:00,251
3647,1.0,0.0,0.0,0.0,07-10-06,23:45,50
745,0.0,0.0,1.0,0.0,08-10-06,18:15,232
6268,0.0,0.0,0.0,1.0,04-10-06,7:00,201
11115,0.0,1.0,0.0,0.0,24-10-06,18:45,192
3259,1.0,0.0,0.0,0.0,03-10-06,22:45,36
8540,0.0,0.0,0.0,1.0,27-10-06,23:00,143
6049,0.0,0.0,0.0,1.0,02-10-06,0:15,19
8748,0.0,0.0,0.0,1.0,30-10-06,3:00,8
7003,0.0,0.0,0.0,1.0,11-10-06,22:45,96
